date,model_daily_return,spy_daily_return,model_nav,spy_nav
2020-01-02,0.0,0.0,1.0,1.0
2020-01-03,0.0,-0.007572233484322677,1.0,0.9924277665156773
2020-01-06,0.0,0.009828776280216722,1.0,1.002182117007035
2020-01-07,0.0,-0.0028117773480448305,1.0,0.9993642040318191
2020-01-08,0.0,0.005329536027487647,1.0,1.0046903515617882
2020-01-09,0.0,0.006780649119067839,1.0,1.0115028043090417
2020-01-10,0.0,-0.002877705369570993,1.0,1.0085919972577455
2020-01-13,0.0,0.004779550502713947,1.0,1.0134126136452721
2020-01-14,0.0,-0.0015246225991427664,1.0,1.0118675418722523
2020-01-15,0.0,0.0022598570981489097,1.0,1.0141542179191387
2020-01-16,0.0,0.008318385587676502,1.0,1.0225903437491586
2020-01-17,0.0,0.0031125309364881115,1.0,1.0257731878294318
2020-01-21,0.008643881817554946,0.0012088059953530017,1.008643881817555,1.0270131486087524
2020-01-22,0.0015305134583710669,0.00012076228915192111,1.0101876248533803,1.0271371730675676
2020-01-23,0.005404195014892332,0.0011468729613461903,1.015646875779719,1.0283151689189522
2020-01-24,-0.003170958669052261,-0.008893079091328304,1.0124263015142694,1.0191702807909433
2020-01-27,0.008982295125820333,0.0014549770067151524,1.0215202133476133,1.0206531501154215
2020-01-28,0.023444502797411136,0.010479179747874712,1.0454692468470534,1.0313487579357155
2020-01-29,-0.006082038036151395,-0.0008260256329346571,1.0391106631221032,1.0304968374251653
2020-01-30,0.005118269077780353,0.003245354156022895,1.044429111097553,1.0338411646192716
2020-01-31,-0.029157881973977003,-0.018157903510881312,1.0139757703459849,1.0150687765065376
2020-02-03,0.007524321612547252,0.0023812865289551954,1.0216052501493984,1.0174859461099957
2020-02-04,0.011163437270047856,0.015241276427947925,1.0330098762741926,1.0329937306762103
2020-02-05,0.003663804951018639,0.011548008938072618,1.0367946229733371,1.0449227515110322
2020-02-06,0.0039265571165566435,0.0033648551464744436,1.0408656562785807,1.0484387652091223
2020-02-07,-0.00661454774691544,-0.005329656628371482,1.0339808006970017,1.0428509465946838
2020-02-10,0.005771922691067063,0.010415667587546862,1.0399488579426723,1.0537129353977726
2020-02-11,0.012648955610889197,0.001733049786473595,1.0531031248843843,1.055539072375468
2020-02-12,0.009538891763124526,0.006442771577855,1.0631485616080647,1.0623396695102842
2020-02-13,-0.009797863821288633,-0.0010669665544832396,1.05273197677963,1.061206188613416
2020-02-14,-0.003738054478696729,0.0016021140118476218,1.0487968072989615,1.062906361917653
2020-02-18,0.002946242554603025,0.0006537731845075445,1.0518868170837574,1.0636012615947172
2020-02-19,0.009818518084760742,0.00478123511131856,1.0622147868204157,1.0686865892910966
2020-02-20,0.0016159150439254786,-0.004108246574168639,1.063931235674319,1.0642961612717814
2020-02-21,-0.013757818960438803,-0.010298267087080704,1.0492938623475556,1.0533357551432498
2020-02-24,-0.00029219400082181046,-0.002228140088086805,1.0489872649758785,1.050988775521
2020-02-25,-0.02751647175689958,-0.030302149756096908,1.0201228365258224,1.0191415562531856
2020-02-26,-0.0006495789893582667,-0.0036782149973914047,1.0194601861646506,1.0153929344965102
2020-02-27,-0.045486054448890166,-0.044911686145666097,0.9730889646282895,0.969789925707876
2020-02-28,-0.018812612510626475,-0.004201539306138757,0.9547826189983708,0.965715315216317
2020-03-02,0.012255150690026627,0.036484374080576254,0.9664836238704141,1.0009488340320107
2020-03-03,-0.02157015991250924,-0.02863245724019159,0.9456364175507078,0.9722892093419696
2020-03-04,0.031128270293055517,0.04203302533861675,0.975072443555183,1.0131574663147043
2020-03-05,-0.02259166769910874,-0.033241687602835635,0.9530439309278264,0.9794784023269903
2020-03-06,-0.00716822626768124,-0.016531112018967953,0.9462122963878954,0.9632865351379631
2020-03-09,0.006299567885568852,-0.003886585013019528,0.9521730249831509,0.9595426401272524
2020-03-10,0.010503505066016737,0.05174489250964487,0.9621741791747859,1.0091940708990579
2020-03-11,-0.020137691537910462,-0.04874844817138435,0.9427982123488219,0.9599974260389668
2020-03-12,-0.048661983150737914,-0.09567716191402476,0.8969197816249577,0.8681475968707896
