date,model_daily_return,spy_daily_return,model_nav,spy_nav
2022-01-03,-0.009324252201233582,0.0029603268911317926,0.9906757477987664,1.0029603268911318
2022-01-04,0.007090722243618595,-0.00033493890638958135,0.9977003543598966,1.0026243964560908
2022-01-05,-0.025901430421404092,-0.01920214248677088,0.9718584880500335,0.9833718599346283
2022-01-06,0.0067261076177392454,-0.0009394133755054046,0.9783953128298714,0.9824480672563101
2022-01-07,0.0009938851664613119,-0.003953511334494952,0.9793677254182281,0.9785639476868596
2022-01-10,-0.008082358497029126,0.006073044055456833,0.971452124360978,0.9845068096522437
2022-01-11,0.01338211225959476,0.009108268663244656,0.9844522057439985,0.9934739621753502
2022-01-12,0.003623132107748216,0.002703542338843734,0.9880190061391732,0.9961598610946302
2022-01-13,0.0005327618933680589,-0.013778587715492119,0.9885453850155675,0.9824341850698853
2022-01-14,0.01827414709625808,0.0004090208208415991,1.0066102087926692,0.9828360211066854
2022-01-18,-0.02188896895726271,-0.007069213183615308,0.9845765491803428,0.9758881437489461
2022-01-19,-0.022946146956611888,-0.010383557878106742,0.9619843109928168,0.9657549527257707
2022-01-20,-0.02826655012529489,-0.011068068622025473,0.9347923332463911,0.9550659106369409
2022-01-21,-0.02435202746440582,-0.01963064132886827,0.9120282446736591,0.9363173542997981
2022-01-24,0.002734999190821552,0.018077442725414672,0.914522641184848,0.9532435776449645
2022-01-25,-0.003232230839918344,-0.012208974085799573,0.9115666929002069,0.9416054515080422
2022-01-26,-0.008594753525404432,-0.0025087953939929575,0.9037320018527616,0.9392431560883402
2022-01-27,-0.0017983454718897133,-0.004937963506221665,0.9021067794994279,0.9346052076601075
2022-01-28,0.0045654720366559804,0.024835410015744408,0.9062253227753102,0.9578165111951962
2022-01-31,0.00896108727243569,0.019649201386141568,0.914346086981191,0.9766368407146421
2022-02-01,0.010070285468188252,0.006756925874457753,0.9235538130938125,0.9832359034536156
2022-02-02,0.007869451251527822,0.009714082741812957,0.9308216748041168,0.9927871383744852
2022-02-03,-0.010548284475934974,-0.02350497399483331,0.9210031029819168,0.9694517025045879
